smiles,source
[NH][C]1CC2(C=CCC2)O1,qm9
[NH][C]1CC2(C=O)CC2O1,qm9
[NH][C]1CC2(CC(O)C2)O1,qm9
[NH][C]1CC2(CC2)C(=O)N1,qm9
[NH][C]1CC2(CC2)C(=O)O1,qm9
[NH][C]1CC2(CC2)N1C=O,qm9
[NH][C]1CC2(CC2)OCO1,qm9
[NH][C]1CC2(CC2C=O)O1,qm9
[NH][C]1CC2(CC2CO)O1,qm9
[NH][C]1CC2(CC3CC32)O1,qm9
[NH][C]1CC2(CC3NC32)O1,qm9
[NH][C]1CC2(CC3OC32)O1,qm9
[NH][C]1CC2(CC=CC2)O1,qm9
[NH][C]1CC2(CCC2)CO1,qm9
[NH][C]1CC2(CCC2O)O1,qm9
[NH][C]1CC2(CCCC2)O1,qm9
[NH][C]1CC2(CCO1)CC2,qm9
[NH][C]1CC2(CCO1)CN2,qm9
[NH][C]1CC2(CCO1)CO2,qm9
[NH][C]1CC2(CCO2)CO1,qm9
[NH][C]1CC2(CCOC2)O1,qm9
[NH][C]1CC2(CN2)C(=O)N1,qm9
[NH][C]1CC2(CN2)C(=O)O1,qm9
[NH][C]1CC2(CN3CC32)O1,qm9
[NH][C]1CC2(CO)CC2O1,qm9
[NH][C]1CC2(CO1)CC2O,qm9
[NH][C]1CC2(CO2)C(=O)N1,qm9
[NH][C]1CC2(CO2)C(=O)O1,qm9
[NH][C]1CC2(COC2)CO1,qm9
[NH][C]1CC2(O)C(O)C2O1,qm9
[NH][C]1CC2(O)CC(C2)O1,qm9
[NH][C]1CC2(O)CC2CO1,qm9
[NH][C]1CC2(O)CCC2O1,qm9
[NH][C]1CC2(O1)C(O)C2O,qm9
[NH][C]1CC2(O1)C1CC2C1,qm9
[NH][C]1CC2(O1)C1CC2N1,qm9
[NH][C]1CC2(O1)C1CC2O1,qm9
[NH][C]1CC2(O1)C1CCC12,qm9
[NH][C]1CC2(O1)C1COC12,qm9
[NH][C]1CC23CC(C2)C3O1,qm9
[NH][C]1CC23CC(N2)C3O1,qm9
[NH][C]1CC23CC(O2)C3O1,qm9
[NH][C]1CC23CC2(CN3)O1,qm9
[NH][C]1CC23CC2(CO3)O1,qm9
[NH][C]1CC23CCC2(C3)O1,qm9
[NH][C]1CC2=CCCC2O1,qm9
[NH][C]1CC2C(=O)CC2O1,qm9
[NH][C]1CC2C(C=O)C2O1,qm9
[NH][C]1CC2C(CO)C2O1,qm9
[NH][C]1CC2C(O)C2CO1,qm9
[NH][C]1CC2C(O)CC2O1,qm9
[NH][C]1CC2C(O1)C1CN21,qm9
[NH][C]1CC2C(O1)C1OC21,qm9
[NH][C]1CC2C3C(=O)N1C23,qm9
[NH][C]1CC2C3C(CN23)O1,qm9
[NH][C]1CC2C3CC(O1)C23,qm9
[NH][C]1CC2C3CC2(C3)O1,qm9
[NH][C]1CC2C3CC2C3O1,qm9
[NH][C]1CC2C3CC3C2O1,qm9
[NH][C]1CC2C3NC2C3O1,qm9
[NH][C]1CC2C3NC3C2O1,qm9
[NH][C]1CC2C3OC2C3O1,qm9
[NH][C]1CC2C=CC(=O)N12,qm9
[NH][C]1CC2C=CC(C2)O1,qm9
[NH][C]1CC2C=CC(O1)O2,qm9
[NH][C]1CC2C=CCC2O1,qm9
[NH][C]1CC2CC(=O)C2O1,qm9
[NH][C]1CC2CC(CO1)C2,qm9
[NH][C]1CC2CC(CO1)O2,qm9
[NH][C]1CC2CC(CO2)O1,qm9
[NH][C]1CC2CC(O)C2O1,qm9
[NH][C]1CC2CC(O1)C2=O,qm9
[NH][C]1CC2CC(O1)C2O,qm9
[NH][C]1CC2CC2(C=O)O1,qm9
[NH][C]1CC2CC2(CO)O1,qm9
[NH][C]1CC2CC2(O)CO1,qm9
[NH][C]1CC2CC2C(=O)N1,qm9
[NH][C]1CC2CC2C(=O)O1,qm9
[NH][C]1CC2CC2CCO1,qm9
[NH][C]1CC2CC2N1C=O,qm9
[NH][C]1CC2CC2OCO1,qm9
[NH][C]1CC2CC3C(O1)C23,qm9
[NH][C]1CC2CC=CC2O1,qm9
[NH][C]1CC2CCC(=O)N12,qm9
[NH][C]1CC2CCC(C2)O1,qm9
[NH][C]1CC2CCC(O1)O2,qm9
[NH][C]1CC2CCC2CO1,qm9
[NH][C]1CC2CCCC2O1,qm9
[NH][C]1CC2CCOC2O1,qm9
[NH][C]1CC2CN2C(=O)N1,qm9
[NH][C]1CC2CN2C(=O)O1,qm9
[NH][C]1CC2CN2CCO1,qm9
[NH][C]1CC2CNC(=O)N12,qm9
[NH][C]1CC2COC(=O)N12,qm9
[NH][C]1CC2COC(C2)O1,qm9
[NH][C]1CC2COC2CO1,qm9
[NH][C]1CC2COCC2O1,qm9
[NH][C]1CC2CO[C]([NH])N12,qm9
[NH][C]1CC2N3CC2(C3)O1,qm9
[NH][C]1CC2N=COC2O1,qm9
[NH][C]1CC2NC(=O)C2O1,qm9
[NH][C]1CC2NC2C(=O)N1,qm9
[NH][C]1CC2NC2C(=O)O1,qm9
[NH][C]1CC2NC2CCO1,qm9
[NH][C]1CC2N[C]([NH])C2O1,qm9
[NH][C]1CC2OC(=O)C2O1,qm9
[NH][C]1CC2OC2C(=O)N1,qm9
[NH][C]1CC2OC2C(=O)O1,qm9
[NH][C]1CC2OC2CCO1,qm9
[NH][C]1CC2OC3C(O1)C23,qm9
[NH][C]1CC2OCC2CO1,qm9
[NH][C]1CC2OCCC2O1,qm9
[NH][C]1CC2O[C]([NH])C2O1,qm9
[NH][C]1CC=C(C=O)CO1,qm9
[NH][C]1CC=C(CO)CO1,qm9
[NH][C]1CC=CC(=O)CO1,qm9
[NH][C]1CC=CC(C=O)O1,qm9
[NH][C]1CC=CC(CO)O1,qm9
[NH][C]1CC=CC(O)CO1,qm9
[NH][C]1CC=CC2(CC2)O1,qm9
[NH][C]1CC=CC2CC2O1,qm9
[NH][C]1CC=CC=CCO1,qm9
[NH][C]1CC=CCC(=O)N1,qm9
[NH][C]1CC=CCC(=O)O1,qm9
[NH][C]1CC=CCCCO1,qm9
[NH][C]1CC=CCN1C=O,qm9
[NH][C]1CC=CCOCO1,qm9
[NH][C]1CC=CN1C(N)=O,qm9
[NH][C]1CC=CNC(=O)N1,qm9
[NH][C]1CC=CNC(=O)O1,qm9
[NH][C]1CCC(=NO)CO1,qm9
[NH][C]1CCC(=O)C(=O)N1,qm9
[NH][C]1CCC(=O)C(=O)O1,qm9
[NH][C]1CCC(=O)CCO1,qm9
[NH][C]1CCC(=O)N1C=O,qm9
[NH][C]1CCC(=O)OCO1,qm9
[NH][C]1CCC(C(N)=O)O1,qm9
[NH][C]1CCC(C2CC2)O1,qm9
[NH][C]1CCC(C2CN2)O1,qm9
[NH][C]1CCC(C2CO2)O1,qm9
[NH][C]1CCC(C=O)CO1,qm9
[NH][C]1CCC(CC=O)O1,qm9
[NH][C]1CCC(CCO)O1,qm9
[NH][C]1CCC(CO)CO1,qm9
[NH][C]1CCC(N)C(=O)O1,qm9
[NH][C]1CCC(O)C(=O)N1,qm9
[NH][C]1CCC(O)C(=O)O1,qm9
[NH][C]1CCC(O)CCO1,qm9
[NH][C]1CCC(OC=O)O1,qm9
[NH][C]1CCC2(CC2)CO1,qm9
[NH][C]1CCC2(CC2O)O1,qm9
[NH][C]1CCC2(CCC2)O1,qm9
[NH][C]1CCC2(CN2)CO1,qm9
[NH][C]1CCC2(CO1)CO2,qm9
[NH][C]1CCC2(COC2)O1,qm9
[NH][C]1CCC2(O)CC2O1,qm9
[NH][C]1CCC2C(O)C2O1,qm9
[NH][C]1CCC2CC(=O)N12,qm9
[NH][C]1CCC2CC(C2)O1,qm9
[NH][C]1CCC2CC2CO1,qm9
[NH][C]1CCC2CCC2O1,qm9
[NH][C]1CCC2NC2CO1,qm9
[NH][C]1CCC2OC2CO1,qm9
[NH][C]1CCC2OCC2O1,qm9
[NH][C]1CCC=CC(=O)N1,qm9
[NH][C]1CCC=CC(=O)O1,qm9
[NH][C]1CCC=CCCO1,qm9
[NH][C]1CCC=CN1C=O,qm9
[NH][C]1CCCC(=O)CO1,qm9
[NH][C]1CCCC(C=O)O1,qm9
[NH][C]1CCCC(CO)O1,qm9
[NH][C]1CCCC(O)CO1,qm9
[NH][C]1CCCC2(CC2)O1,qm9
[NH][C]1CCCC2CC2O1,qm9
[NH][C]1CCCC=CCO1,qm9
[NH][C]1CCCCC(=O)N1,qm9
[NH][C]1CCCCC(=O)O1,qm9
[NH][C]1CCCCCCO1,qm9
[NH][C]1CCCCN1C=O,qm9
[NH][C]1CCCCOCO1,qm9
[NH][C]1CCCN1C(N)=O,qm9
[NH][C]1CCCNC(=O)N1,qm9
[NH][C]1CCCNC(=O)O1,qm9
[NH][C]1CCCOC(=O)N1,qm9
[NH][C]1CCCOC(=O)O1,qm9
[NH][C]1CCCOCCO1,qm9
[NH][C]1CCN1C(=O)C=O,qm9
[NH][C]1CCN1C(=O)CO,qm9
[NH][C]1CCN2CC(C2)O1,qm9
[NH][C]1CCN2CC2CO1,qm9
[NH][C]1CCN=C(C=O)N1,qm9
[NH][C]1CCN=CN1C=O,qm9
[NH][C]1CCN=COCO1,qm9
[NH][C]1CCNC(=O)CO1,qm9
[NH][C]1CCNCC(=O)O1,qm9
[NH][C]1CCOC(=O)CO1,qm9
[NH][C]1CCOC(C=O)O1,qm9
[NH][C]1CCOC(CO)O1,qm9
[NH][C]1CCOC2CC2O1,qm9
[NH][C]1CCOCC(=O)N1,qm9
[NH][C]1CCOCC(=O)O1,qm9
[NH][C]1CCOCCCO1,qm9
[NH][C]1CCO[C]([NH])CO1,qm9
[NH][C]1CC[CH][C]2COC12,qm9
[NH][C]1CC[C]([NH])N1C=O,qm9
[NH][C]1CC[C]([NH])OCO1,qm9
[NH][C]1CN(C=O)C(=O)N1,qm9
[NH][C]1CN(C=O)C(=O)O1,qm9
[NH][C]1CN(C=O)CCO1,qm9
[NH][C]1CN2C3CC(O1)C32,qm9
[NH][C]1CN2C3CC2C3O1,qm9
[NH][C]1CN2CC2C(=O)N1,qm9
[NH][C]1CN2CC2C(=O)O1,qm9
[NH][C]1CN2CC2CCO1,qm9
[NH][C]1CN2CC3C(O1)C32,qm9
[NH][C]1CN2CCC2CO1,qm9
[NH][C]1CN=C(C(N)=O)N1,qm9
[NH][C]1CN=C(C2CC2)N1,qm9
[NH][C]1CN=C(C2CN2)N1,qm9
[NH][C]1CN=C(C2CO2)N1,qm9
[NH][C]1CN=C(CC=O)N1,qm9
[NH][C]1CN=C(CCO)N1,qm9
[NH][C]1CN=C(N)C(=O)N1,qm9
[NH][C]1CN=C(N)C(=O)O1,qm9
[NH][C]1CN=C(N)N1C=O,qm9
[NH][C]1CN=C(N)OCO1,qm9
[NH][C]1CN=C(NC=O)N1,qm9
[NH][C]1CN=C2C=CCN12,qm9
[NH][C]1CN=C2CC=CN12,qm9
[NH][C]1CN=C2CCCN12,qm9
[NH][C]1CN=C2CN=CN12,qm9
[NH][C]1CN=C2OCCN12,qm9
[NH][C]1CN=CN1C(N)=O,qm9
[NH][C]1CN=CN1C1CC1,qm9
[NH][C]1CN=CN1CC=O,qm9
[NH][C]1CN=CN1CCO,qm9
[NH][C]1CN=CNC(=O)N1,qm9
[NH][C]1CN=CNC(=O)O1,qm9
[NH][C]1CN=COC(=O)N1,qm9
[NH][C]1CN=COC(=O)O1,qm9
[NH][C]1CN=COCCO1,qm9
[NH][C]1CNC(=O)C(=O)N1,qm9
[NH][C]1CNC(=O)C(=O)O1,qm9
[NH][C]1CNC(=O)CCO1,qm9
[NH][C]1CNC(=O)OCO1,qm9
[NH][C]1CNC(=O)[C]([NH])N1,qm9
[NH][C]1CNC(C=O)CO1,qm9
[NH][C]1CNC(CO)CO1,qm9
[NH][C]1CNC2(CC2)CO1,qm9
[NH][C]1CNC2=NC=CC12,qm9
[NH][C]1CNC2C(O)C2O1,qm9
[NH][C]1CNC2CC(C2)O1,qm9
[NH][C]1CNC2CC2CO1,qm9
[NH][C]1CNC2CCC2O1,qm9
[NH][C]1CNC=CC(=O)N1,qm9
[NH][C]1CNC=CC(=O)O1,qm9
[NH][C]1CNCC(=O)CO1,qm9
[NH][C]1CNCC(C=O)O1,qm9
[NH][C]1CNCC(CO)O1,qm9
[NH][C]1CNCC(O)CO1,qm9
[NH][C]1CNCC2(CC2)O1,qm9
[NH][C]1CNCC=CCO1,qm9
[NH][C]1CNCCC(=O)N1,qm9
[NH][C]1CNCCC(=O)O1,qm9
[NH][C]1CNCCN1C=O,qm9
[NH][C]1CNCCOCO1,qm9
[NH][C]1CN[C]([NH])C(=O)N1,qm9
[NH][C]1CN[C]([NH])C(=O)O1,qm9
[NH][C]1CN[C]([NH])N1C=O,qm9
[NH][C]1COC(=O)C(=O)N1,qm9
[NH][C]1COC(=O)C(=O)O1,qm9
[NH][C]1COC(=O)C2CN12,qm9
[NH][C]1COC(=O)CCO1,qm9
[NH][C]1COC(=O)N1C=O,qm9
[NH][C]1COC(=O)OCO1,qm9
[NH][C]1COC(=O)[C]([NH])N1,qm9
[NH][C]1COC(C(=N)N)O1,qm9
[NH][C]1COC(C(N)=O)O1,qm9
[NH][C]1COC(C2CC2)O1,qm9
[NH][C]1COC(C2CN2)O1,qm9
[NH][C]1COC(C2CO2)O1,qm9
[NH][C]1COC(C=O)CO1,qm9
[NH][C]1COC(CC=O)O1,qm9
[NH][C]1COC(CCO)O1,qm9
[NH][C]1COC(CO)CO1,qm9
[NH][C]1COC([NH])=C([NH])N1,qm9
[NH][C]1COC2(CC2)CO1,qm9
[NH][C]1COC2=NCCN12,qm9
[NH][C]1COC2C(O)C2O1,qm9
[NH][C]1COC2CC(C2)O1,qm9
[NH][C]1COC2CC2CO1,qm9
[NH][C]1COC2CC3C2N13,qm9
[NH][C]1COC2CCC2O1,qm9
[NH][C]1COC=NCCO1,qm9
[NH][C]1COCC(=O)CO1,qm9
[NH][C]1COCC(C=O)N1,qm9
[NH][C]1COCC(C=O)O1,qm9
[NH][C]1COCC(CO)O1,qm9
[NH][C]1COCC(O)CO1,qm9
[NH][C]1COCC2(CC2)O1,qm9
[NH][C]1COCC2CC2O1,qm9
[NH][C]1COCC=CCO1,qm9
[NH][C]1COCCC(=O)N1,qm9
[NH][C]1COCCC(=O)O1,qm9
[NH][C]1COCCCCO1,qm9
[NH][C]1COCCN1C=O,qm9
[NH][C]1COCCN=CN1,qm9
[NH][C]1COCCOCO1,qm9
[NH][C]1COCOC(=O)N1,qm9
[NH][C]1COCOC(=O)O1,qm9
[NH][C]1COCOCCO1,qm9
[NH][C]1COCO[C]([NH])N1,qm9
[NH][C]1CO[C]([NH])C(=O)N1,qm9
[NH][C]1CO[C]([NH])C(=O)O1,qm9
[NH][C]1CO[C]([NH])N1C=O,qm9
[NH][C]1CO[C]([NH])OCO1,qm9
[NH][C]1C[CH][C]2CCC2O1,qm9
[NH][C]1C[C]([NH])NC(=O)N1,qm9
[NH][C]1C[C]([NH])OC(=O)N1,qm9
[NH][C]1C[C]([NH])OCCO1,qm9
[NH][C]1C[C]2[CH]COC2O1,qm9
[NH][C]1C[N][C]2C(O)CN12,qm9
[NH][C]1C[N][C]2C3CC3N12,qm9
[NH][C]1C[N][C]2NCC2O1,qm9
[NH][C]1C[N][C]2OCC2O1,qm9
[NH][C]1Cc2[nH]ccc2O1,qm9
[NH][C]1Cc2[nH]cnc2N1,qm9
[NH][C]1Cc2[nH]cnc2O1,qm9
[NH][C]1Cc2[nH]ncc2N1,qm9
[NH][C]1Cc2[nH]ncc2O1,qm9
[NH][C]1Cc2[nH]nnc2N1,qm9
[NH][C]1Cc2[nH]nnc2O1,qm9
[NH][C]1Cc2cc[nH]c2O1,qm9
[NH][C]1Cc2ccoc2N1,qm9
[NH][C]1Cc2ccoc2O1,qm9
[NH][C]1Cc2cn[nH]c2O1,qm9
[NH][C]1Cc2cnoc2N1,qm9
[NH][C]1Cc2cnoc2O1,qm9
[NH][C]1Cc2nc[nH]c2O1,qm9
[NH][C]1Cc2ncoc2N1,qm9
[NH][C]1Cc2ncoc2O1,qm9
[NH][C]1Cc2nn[nH]c2N1,qm9
[NH][C]1Cc2occc2N1,qm9
[NH][C]1Cc2occc2O1,qm9
[NH][C]1Cc2ocnc2N1,qm9
[NH][C]1Cc2ocnc2O1,qm9
[NH][C]1Cc2oncc2N1,qm9
[NH][C]1Cc2oncc2O1,qm9
[NH][C]1Cc2onnc2N1,qm9
[NH][C]1Cc2onnc2O1,qm9
[NH][C]1Cn2cccc2O1,qm9
[NH][C]1Cn2ccnc2N1,qm9
[NH][C]1Cn2ccnc2O1,qm9
[NH][C]1Cn2cncc2O1,qm9
[NH][C]1Cn2nccc2N1,qm9
[NH][C]1Cn2nccc2O1,qm9
[NH][C]1Cn2ncnc2N1,qm9
[NH][C]1Cn2ncnc2O1,qm9
[NH][C]1Cn2nncc2N1,qm9
[NH][C]1Cn2nncc2O1,qm9
[NH][C]1N(C=O)C2CC12N,qm9
[NH][C]1N(C=O)C2CC12O,qm9
[NH][C]1N(C=O)CC12CC2,qm9
[NH][C]1N(C=O)CC12CN2,qm9
[NH][C]1N(C=O)CC12CO2,qm9
[NH][C]1N(C=O)CC2CN12,qm9
[NH][C]1N2C3C(N)C1(O)C32,qm9
[NH][C]1N2C3C(O)C1(O)C32,qm9
[NH][C]1N2C3C2C2C3C12O,qm9
[NH][C]1N2C3C4C3C1(O)C42,qm9
[NH][C]1N2C3C=CC1(O)C32,qm9
[NH][C]1N2C3CCC1(O)C32,qm9
[NH][C]1N2C=CC3C2C13O,qm9
[NH][C]1N2CC2C1(O)C=O,qm9
[NH][C]1N2CC2C1(O)CO,qm9
[NH][C]1N2CC2C12CCO2,qm9
[NH][C]1N2CC3(N)C2C13O,qm9
[NH][C]1N2CC3(O)C2C13O,qm9
[NH][C]1N2CC3CC1(O)C32,qm9
[NH][C]1N2CCC2C12CO2,qm9
[NH][C]1N2CCC3C2C13O,qm9
[NH][C]1N2[CH][N]C3C2C13N,qm9
[NH][C]1N2[CH][N]C3C2C13O,qm9
[NH][C]1N=C(F)C(N)=NO1,qm9
[NH][C]1N=C(F)NC(=O)N1,qm9
[NH][C]1N=C(F)OC(=O)N1,qm9
[NH][C]1N=C(F)ON=C1F,qm9
[NH][C]1N=C(F)ON=C1N,qm9
[NH][C]1N=CC(=O)C=CO1,qm9
[NH][C]1N=CC(=O)C=NN1,qm9
[NH][C]1N=CC(=O)C=NO1,qm9
[NH][C]1N=CC(=O)N=CN1,qm9
[NH][C]1N=CC(=O)N=CO1,qm9
[NH][C]1N=CC(=O)N=NN1,qm9
[NH][C]1N=CC(=O)N=NO1,qm9
[NH][C]1N=CC(=O)NN=N1,qm9
[NH][C]1N=CC([NH])=C[CH]O1,qm9
[NH][C]1N=CC([NH])=C[N]N1,qm9
[NH][C]1N=CC=C(N)C=N1,qm9
[NH][C]1N=CC=CC(=O)N1,qm9
[NH][C]1N=CC=CC(=O)O1,qm9
[NH][C]1N=CC=CC(N)=N1,qm9
[NH][C]1N=CC=CC(O)=N1,qm9
[NH][C]1N=CC=CNC1=O,qm9
[NH][C]1N=CC=CN[C]1[NH],qm9
[NH][C]1N=CC=COC1=O,qm9
[NH][C]1N=CC=CO[C]1[NH],qm9
[NH][C]1N=CC=NC(=O)N1,qm9
[NH][C]1N=CC=NC(=O)O1,qm9
[NH][C]1N=CC=NC(N)=N1,qm9
[NH][C]1N=CC=NC(O)=N1,qm9
[NH][C]1N=CC=NNC1=O,qm9
[NH][C]1N=CC=NN[C]1[NH],qm9
[NH][C]1N=CC=NOC1=O,qm9
[NH][C]1N=CC=NO[C]1[NH],qm9
[NH][C]1N=CC=N[C]([NH])N1,qm9
[NH][C]1N=CN=C(N)C=N1,qm9
[NH][C]1N=CN=CC(=O)N1,qm9
[NH][C]1N=CN=CC(=O)O1,qm9
[NH][C]1N=CN=CC(N)=N1,qm9
[NH][C]1N=CN=CC=C1N,qm9
[NH][C]1N=CN=CN=C1N,qm9
[NH][C]1N=CN=CNC1=O,qm9
[NH][C]1N=CN=CN[C]1[NH],qm9
[NH][C]1N=CN=COC1=O,qm9
[NH][C]1N=CN=CO[C]1[NH],qm9
[NH][C]1N=CN=NNC1=O,qm9
[NH][C]1N=CN=NN[C]1[NH],qm9
[NH][C]1N=CN=NOC1=O,qm9
[NH][C]1N=CN=NO[C]1[NH],qm9
[NH][C]1N=CNC(=O)C=N1,qm9
[NH][C]1N=CNC=CC1=O,qm9
[NH][C]1N=CNC=NC1=O,qm9
[NH][C]1N=CNC=N[C]1[NH],qm9
[NH][C]1N=CNN=N[C]1[NH],qm9
[NH][C]1N=CN[C]([NH])C=N1,qm9
[NH][C]1N=COC(=O)C=N1,qm9
[NH][C]1N=COC=CC1=O,qm9
[NH][C]1N=COC=NC1=O,qm9
[NH][C]1N=COC=N[C]1[NH],qm9
[NH][C]1N=CON=C1C=O,qm9
[NH][C]1N=CON=C1CO,qm9
[NH][C]1N=CON=CC1=O,qm9
[NH][C]1N=CO[C]([NH])C=N1,qm9
[NH][C]1N=C[C]([NH])NN=N1,qm9
[NH][C]1N=NNC=CC1=O,qm9
[NH][C]1N=NNN=N[C]1[NH],qm9
[NH][C]1N=NN[CH]C=C1[NH],qm9
[NH][C]1N=NOC=NC1=O,qm9
[NH][C]1N=NON=NC1=O,qm9
[NH][C]1N=NO[CH]C=C1[NH],qm9
[NH][C]1NC(=O)C(C=O)N1,qm9
[NH][C]1NC(=O)C(C=O)O1,qm9
[NH][C]1NC(=O)C(CN)N1,qm9
[NH][C]1NC(=O)C(CO)N1,qm9
[NH][C]1NC(=O)C(CO)O1,qm9
[NH][C]1NC(=O)C(F)=CO1,qm9
[NH][C]1NC(=O)C(F)=NO1,qm9
[NH][C]1NC(=O)C(N)=CO1,qm9
[NH][C]1NC(=O)C(N)=NO1,qm9
[NH][C]1NC(=O)C(O)C1N,qm9
[NH][C]1NC(=O)C(O)C1O,qm9
[NH][C]1NC(=O)C(O)CO1,qm9
[NH][C]1NC(=O)C2(CC2)N1,qm9
[NH][C]1NC(=O)C2(CC2)O1,qm9
[NH][C]1NC(=O)C2(O)CC12,qm9
[NH][C]1NC(=O)C2C(O)C12,qm9
[NH][C]1NC(=O)C2CC12O,qm9
[NH][C]1NC(=O)C2CC1C2,qm9
[NH][C]1NC(=O)C2CC1N2,qm9
[NH][C]1NC(=O)C2CC1O2,qm9
[NH][C]1NC(=O)C2CC2N1,qm9
[NH][C]1NC(=O)C2CC2O1,qm9
[NH][C]1NC(=O)C2CCC12,qm9
[NH][C]1NC(=O)C2CCN12,qm9
[NH][C]1NC(=O)C2CNC12,qm9
[NH][C]1NC(=O)C2COC12,qm9
[NH][C]1NC(=O)C2OCC12,qm9
[NH][C]1NC(=O)C=C(F)N1,qm9
[NH][C]1NC(=O)C=C(F)O1,qm9
[NH][C]1NC(=O)C=C(N)N1,qm9
[NH][C]1NC(=O)C=C(N)O1,qm9
[NH][C]1NC(=O)C=C(O)N1,qm9
[NH][C]1NC(=O)C=C(O)O1,qm9
[NH][C]1NC(=O)C=CC1=O,qm9
[NH][C]1NC(=O)C=CC1O,qm9
[NH][C]1NC(=O)C=CCO1,qm9
[NH][C]1NC(=O)CC12CC2,qm9
[NH][C]1NC(=O)CC12CN2,qm9
[NH][C]1NC(=O)CC12CO2,qm9
[NH][C]1NC(=O)CC1C=O,qm9
[NH][C]1NC(=O)CC1CO,qm9
[NH][C]1NC(=O)CC2CC12,qm9
[NH][C]1NC(=O)CC2CN12,qm9
[NH][C]1NC(=O)CC2NC12,qm9
[NH][C]1NC(=O)CC2OC12,qm9
[NH][C]1NC(=O)CCC1=O,qm9
[NH][C]1NC(=O)CCC1O,qm9
[NH][C]1NC(=O)CCCO1,qm9
[NH][C]1NC(=O)CN1C=O,qm9
[NH][C]1NC(=O)CN2CC12,qm9
[NH][C]1NC(=O)CNC1=O,qm9
[NH][C]1NC(=O)COC1=O,qm9
[NH][C]1NC(=O)COCO1,qm9
[NH][C]1NC(=O)N2CCC12,qm9
[NH][C]1NC(=O)N=C(F)N1,qm9
[NH][C]1NC(=O)N=C(F)O1,qm9
[NH][C]1NC(=O)N=C(N)N1,qm9
[NH][C]1NC(=O)N=C(N)O1,qm9
[NH][C]1NC(=O)N=C(O)N1,qm9
[NH][C]1NC(=O)N=C(O)O1,qm9
[NH][C]1NC(=O)NC(=O)N1,qm9
[NH][C]1NC(=O)NC12CC2,qm9
[NH][C]1NC(=O)NC1C=O,qm9
[NH][C]1NC(=O)NC1CO,qm9
[NH][C]1NC(=O)NC2CC12,qm9
[NH][C]1NC(=O)NCC1O,qm9
[NH][C]1NC(=O)NCCO1,qm9
[NH][C]1NC(=O)NN=C1F,qm9
[NH][C]1NC(=O)OC12CC2,qm9
[NH][C]1NC(=O)OC1CO,qm9
[NH][C]1NC(=O)OC2CC12,qm9
[NH][C]1NC(=O)OCC1N,qm9
[NH][C]1NC(=O)OCC1O,qm9
[NH][C]1NC(=O)OCCO1,qm9
[NH][C]1NC(=O)ON=C1F,qm9
[NH][C]1NC(=O)ON=C1N,qm9
[NH][C]1NC(=O)ON=C1O,qm9
[NH][C]1NC(C(N)=O)C1O,qm9
[NH][C]1NC(C(N)=O)CO1,qm9
[NH][C]1NC(C2CN2)C1O,qm9
[NH][C]1NC(C2CO2)C1O,qm9
[NH][C]1NC(C=O)=CC1=O,qm9
[NH][C]1NC(C=O)=CC1O,qm9
[NH][C]1NC(C=O)=CCO1,qm9
[NH][C]1NC(C=O)C12CO2,qm9
[NH][C]1NC(C=O)C2OC12,qm9
[NH][C]1NC(C=O)CC1=O,qm9
[NH][C]1NC(CO)=CC1=O,qm9
[NH][C]1NC(CO)C12CO2,qm9
[NH][C]1NC(CO)C2OC12,qm9
[NH][C]1NC(CO)CC1=O,qm9
[NH][C]1NC(F)=NNC1=O,qm9
[NH][C]1NC(N)=CC(=O)O1,qm9
[NH][C]1NC(N)=CNC1=O,qm9
[NH][C]1NC(N)=COC1=O,qm9
[NH][C]1NC(N)=NC(=O)O1,qm9
[NH][C]1NC(N)=NNC1=O,qm9
[NH][C]1NC(N)=NOC1=O,qm9
[NH][C]1NC(O)=CNC1=O,qm9
[NH][C]1NC(O)=NNC1=O,qm9
[NH][C]1NC(O)=NOC1=O,qm9
[NH][C]1NC([NH])=C[CH]C1=O,qm9
[NH][C]1NC2(C=O)CC12O,qm9
[NH][C]1NC2(C=O)CC2O1,qm9
[NH][C]1NC2(C=O)COC12,qm9
[NH][C]1NC2(CC2)C12CO2,qm9
[NH][C]1NC2(CC2)CC1=O,qm9
[NH][C]1NC2(CC2O)C1O,qm9
[NH][C]1NC2(CO)CC12O,qm9
[NH][C]1NC2(CO)CC2O1,qm9
[NH][C]1NC2(CO)COC12,qm9
[NH][C]1NC2(CO1)CC2O,qm9
[NH][C]1NC2(COC2)C1O,qm9
[NH][C]1NC2(COC2)CO1,qm9
[NH][C]1NC23CC(C2)C13O,qm9
[NH][C]1NC23CC(C2)OC13,qm9
[NH][C]1NC23CC4C2OC143,qm9
[NH][C]1NC23CCC12OC3,qm9
[NH][C]1NC23CCC2OC13,qm9
[NH][C]1NC23CCOC12C3,qm9
[NH][C]1NC2C(=O)CC2O1,qm9
[NH][C]1NC2C(=O)COC12,qm9
[NH][C]1NC2C(C=O)OC12,qm9
[NH][C]1NC2C(CO)C12O,qm9
[NH][C]1NC2C(CO)OC12,qm9
[NH][C]1NC2C(O)C2C1=O,qm9
[NH][C]1NC2C(O)CC12O,qm9
[NH][C]1NC2C(O)COC12,qm9
[NH][C]1NC2C1OC21CC1,qm9
[NH][C]1NC2C3C(=O)N1C23,qm9
[NH][C]1NC2C3C=CC12O3,qm9
[NH][C]1NC2C3CCC12O3,qm9
